FIPS,STATE,NNC,NNR,NNN,NNA,NMC,NMR,NMN,NMA,CNC,CNR,CNN,CNA,CMC,CMR,CMN,CMA
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
51107,Virginia,-43.94,0.00,56.94,2.99,48.66,89.97,143.04,92.53,375.24,481.69,646.78,493.82,459.40,614.94,737.56,604.23
51109,Virginia,-33.91,0.00,33.39,-0.31,94.34,143.50,120.30,125.54,413.39,566.44,635.67,543.48,359.12,510.49,596.95,492.18
,,,,,,,,,,,,,,,,,
51117,Virginia,25.33,0.00,27.68,13.70,183.68,220.08,317.68,234.45,388.46,494.55,635.18,501.05,655.32,892.01,850.57,821.16
51127,Virginia,-28.64,0.00,40.70,2.76,78.42,120.77,184.17,125.26,351.90,436.11,616.41,457.37,488.96,649.37,768.83,636.38
,,,,,,,,,,,,,,,,,
51135,Virginia,-28.85,0.00,44.58,3.73,93.87,138.95,197.70,141.70,437.70,559.15,664.37,552.89,449.77,566.96,699.28,568.25
51137,Virginia,-38.66,0.00,53.48,3.28,-13.72,18.19,64.68,21.48,324.06,445.43,602.67,451.75,415.81,561.53,678.83,551.92
51139,Virginia,-27.20,0.00,55.32,6.57,6.31,65.28,117.17,62.86,309.76,500.69,598.43,475.00,409.40,690.67,765.11,636.17
51143,Virginia,-30.25,0.00,3.41,-6.17,126.27,178.12,293.13,192.84,319.80,393.20,568.43,416.46,560.81,785.91,797.30,730.84
51149,Virginia,-31.43,0.00,44.79,3.05,190.42,245.26,374.69,262.17,384.20,476.16,672.29,499.19,599.08,768.85,952.01,768.53
51153,Virginia,-33.03,0.00,46.87,3.50,55.74,85.51,128.05,88.65,442.43,553.90,705.76,561.62,515.98,699.42,796.85,675.63
51159,Virginia,-34.93,0.00,29.67,-1.82,19.73,81.72,206.33,95.59,161.72,347.00,572.04,353.16,400.44,774.11,899.70,707.97
51165,Virginia,-31.97,0.00,65.74,7.80,28.17,93.06,155.50,91.55,365.47,466.87,619.62,477.02,343.54,712.79,670.27,607.92
51171,Virginia,-44.44,0.00,34.42,-3.00,-30.32,1.13,66.30,8.77,217.34,336.31,563.70,359.95,217.72,678.73,544.03,528.49
51177,Virginia,-35.66,0.00,35.76,-0.24,-30.35,20.55,64.86,18.45,273.08,386.86,556.52,398.13,340.17,486.32,603.94,476.76
51179,Virginia,-32.36,0.00,50.03,4.14,31.17,70.73,124.53,73.82,368.18,461.66,626.79,476.99,418.41,588.89,717.02,575.63
,,,,,,,,,,,,,,,,,
51550,Virginia,-40.54,0.00,59.61,4.73,41.02,78.50,134.15,82.92,499.52,656.88,921.29,679.77,564.50,740.38,982.04,752.99
51810,Virginia,-39.41,0.00,36.24,-1.21,90.30,141.69,204.84,143.62,561.87,631.80,807.45,655.04,442.30,567.22,811.49,593.05
55001,Wisconsin,-25.86,0.00,65.24,3.83,242.55,318.08,410.44,310.94,62.60,130.61,268.31,134.35,375.73,424.76,571.60,436.33
55009,Wisconsin,-64.53,0.00,79.74,-5.95,169.64,251.29,346.57,242.72,85.59,194.36,350.31,188.36,320.54,417.33,613.56,422.71
55011,Wisconsin,-71.79,0.00,87.77,-6.79,153.72,235.27,330.79,226.77,-61.19,81.58,270.91,70.83,150.27,316.70,515.48,300.08
55015,Wisconsin,-65.77,0.00,85.34,-5.30,286.88,361.21,477.63,358.95,140.13,264.82,417.71,253.10,522.67,632.56,781.20,624.83
55021,Wisconsin,-66.70,0.00,81.67,-6.29,31.06,104.17,200.06,98.47,50.69,183.01,360.35,173.40,147.81,294.73,474.50,280.86
55023,Wisconsin,-69.64,0.00,85.31,-6.56,336.27,413.60,519.76,408.45,92.48,254.90,415.87,232.52,487.21,607.87,833.08,610.95
55025,Wisconsin,-69.70,0.00,87.85,-6.10,11.80,87.34,179.96,80.24,58.13,209.91,387.82,194.12,136.70,300.88,482.28,281.74
55027,Wisconsin,-65.53,0.00,83.21,-5.62,29.91,102.05,192.91,95.72,80.35,234.87,409.30,217.55,177.94,342.31,520.50,322.51
55033,Wisconsin,-46.58,0.00,79.88,-0.13,99.85,173.79,265.08,166.96,-61.33,20.20,185.78,24.78,82.13,192.88,380.20,192.09
,,,,,,,,,,,,,,,,,
55039,Wisconsin,-66.65,0.00,85.31,-5.59,83.66,163.36,259.21,155.52,70.41,225.30,412.40,210.22,222.38,390.69,579.24,371.55
55043,Wisconsin,-76.26,0.00,90.82,-7.67,20.28,98.36,189.93,90.25,92.14,269.19,434.72,242.93,178.85,370.45,533.37,339.01
55045,Wisconsin,-70.13,0.00,85.55,-6.67,77.37,154.27,247.42,146.83,84.19,238.00,407.04,219.90,225.10,395.69,567.13,372.62
55047,Wisconsin,-66.56,0.00,82.17,-6.15,196.27,274.77,367.82,266.80,73.04,217.80,386.79,202.61,320.79,485.12,688.83,470.10
55049,Wisconsin,-73.16,0.00,88.30,-7.14,127.61,207.12,299.36,198.67,48.64,211.44,381.53,190.64,234.98,418.79,576.94,388.98
,,,,,,,,,,,,,,,,,
55055,Wisconsin,-65.14,0.00,81.82,-5.76,130.33,208.36,302.54,200.75,116.13,266.17,433.54,248.98,305.92,475.47,660.97,455.36
55057,Wisconsin,-20.09,0.00,68.79,6.35,46.07,105.04,202.72,104.23,29.87,130.89,289.48,127.88,85.15,191.65,405.07,197.10
55059,Wisconsin,-63.88,0.00,80.24,-5.65,472.94,566.27,585.35,539.71,183.54,337.93,508.90,320.00,691.08,836.59,991.01,818.44
55061,Wisconsin,-65.19,0.00,85.77,-5.04,272.43,342.60,459.02,341.68,105.01,220.24,385.58,213.90,408.53,568.72,713.99,544.13
55063,Wisconsin,-68.50,0.00,85.07,-6.23,387.38,470.74,485.20,446.54,37.38,188.93,356.50,171.29,467.73,673.38,826.97,635.67
55065,Wisconsin,-78.31,0.00,92.22,-8.07,42.41,122.32,216.48,114.10,70.91,248.60,424.40,224.06,181.67,374.62,547.84,344.67
55071,Wisconsin,-61.36,0.00,84.80,-3.98,177.28,258.56,345.41,248.53,83.39,218.32,402.55,209.15,313.95,440.52,658.18,440.28
,,,,,,,,,,,,,,,,,
55077,Wisconsin,-30.69,0.00,64.48,2.13,20.96,85.22,170.51,80.40,85.92,175.39,324.00,174.25,86.73,184.35,383.17,189.94
55079,Wisconsin,-57.06,0.00,73.50,-4.70,463.43,443.90,419.83,445.71,244.32,387.70,546.49,371.05,730.71,846.56,957.46,829.86
55081,Wisconsin,-48.96,0.00,75.78,-1.66,163.50,236.88,326.77,229.97,-27.44,84.35,242.71,77.82,179.43,319.47,484.69,305.10
55087,Wisconsin,-70.65,0.00,82.67,-7.38,49.96,115.63,190.20,108.35,81.86,208.40,396.89,202.73,195.04,320.25,506.91,314.67
55089,Wisconsin,-62.87,0.00,78.30,-5.68,389.78,350.76,388.60,370.41,166.80,309.94,479.27,295.34,606.14,746.39,882.94,726.60
55091,Wisconsin,-73.11,0.00,89.75,-6.85,515.55,533.66,527.97,526.75,-46.20,97.54,289.60,86.99,487.57,597.87,807.34,601.36
55093,Wisconsin,-71.78,0.00,88.98,-6.56,121.68,203.99,302.97,195.89,-109.81,4.74,225.42,8.95,51.42,203.29,426.86,195.99
,,,,,,,,,,,,,,,,,
55101,Wisconsin,-64.43,0.00,81.57,-5.57,439.03,518.48,508.36,490.95,177.18,330.79,506.97,314.09,658.40,810.34,936.95,784.93
55103,Wisconsin,-67.03,0.00,82.15,-6.30,327.48,405.35,505.93,398.99,46.86,196.54,355.75,177.94,412.19,594.80,782.88,570.96
55105,Wisconsin,-70.00,0.00,85.73,-6.60,31.35,105.01,196.19,98.25,108.51,268.72,441.15,249.19,207.23,377.83,552.80,355.42
,,,,,,,,,,,,,,,,,
55111,Wisconsin,-71.58,0.00,88.17,-6.65,96.43,175.20,269.13,167.30,57.59,217.03,392.45,198.31,216.75,391.92,558.41,366.45
,,,,,,,,,,,,,,,,,
55117,Wisconsin,-64.58,0.00,83.73,-5.22,237.69,301.53,420.41,303.11,103.99,242.07,430.60,232.68,347.63,534.16,710.95,506.95
55121,Wisconsin,-70.69,0.00,87.18,-6.55,119.73,199.14,294.78,191.35,-114.07,16.25,234.16,14.85,57.35,210.63,433.61,202.77
55123,Wisconsin,-69.67,0.00,85.94,-6.45,160.41,237.40,328.20,229.50,43.00,199.27,368.37,180.39,258.18,435.57,592.54,407.61
55127,Wisconsin,-62.32,0.00,79.18,-5.34,79.54,152.84,241.85,145.79,136.09,286.02,451.68,268.54,277.28,441.78,616.52,421.29
55131,Wisconsin,-65.54,0.00,81.92,-5.87,323.18,402.16,500.43,395.00,102.49,250.92,428.81,236.21,483.90,655.97,803.72,628.00
55133,Wisconsin,-64.20,0.00,80.00,-5.79,484.46,438.14,472.53,459.51,140.13,287.79,462.68,272.77,685.13,806.37,911.64,786.88
55135,Wisconsin,-59.90,0.00,80.76,-4.26,187.74,270.75,342.20,257.29,-17.95,73.51,237.99,74.68,222.99,349.58,500.31,336.85
55137,Wisconsin,-28.39,0.00,72.21,4.31,305.96,375.47,489.71,374.35,70.08,151.67,280.07,149.29,424.65,466.35,644.24,486.08
55139,Wisconsin,-67.17,0.00,83.36,-6.13,260.96,334.85,395.06,322.24,147.75,269.14,418.05,257.75,498.03,578.67,712.25,577.57
55141,Wisconsin,-56.87,0.00,79.72,-3.48,46.83,112.90,195.50,106.98,-52.92,23.30,185.40,28.95,31.07,113.36,299.74,121.58
